hotel_name,property_type,city,address,facilities,rating,min_price,max_price,latitude,longitude
OYO 90354 Ndalem Sabine Syariah,hotel,"Piyungan, Bantul","1, Kecamatan piyungan, Kabupaten Bantul, Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa']",4.2,122573,134830,-7.85303,110.45486
Etten Residence Syariah RedPartner,hotel,"Sewon, Bantul","3, Jl. Parangtritis No.Km, RW.5, Randubelang, Bangunharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55188","['tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'Mingguan/Bulanan', 'tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'Mingguan/Bulanan', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",2.9,162352,262450,-7.82958,110.367479
Hotel Parangtritis Widodo Tustiyani,hotel,"Kretek, Bantul","Jl. Parangtritis, Pantai, Parangtritis, Kec. Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'Parkir (Gratis)', 'tiket CLEAN', 'Shower']",Belum ada rating,172500,392000,-8.022087,110.331038
Losmen Parikesit,hotel,"Parangtritis, Bantul","Mancingan XI, RT4, Parangtritis, Kretek, Bantul","['Parkir', 'Resepsionis 24 Jam', 'Parkir', 'Resepsionis 24 Jam', 'Hewan Peliharaan Tidak Diperbolehkan', 'Parkir (Gratis)', 'Staf Multibahasa', 'Resepsionis 24 Jam']",Belum ada rating,84113,191968,-8.018256,110.329392
OYO 90354 Ndalem Sabine Syariah,hotel,"Piyungan, Bantul","Kecamatan piyungan, Kabupaten Bantul","['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Rak Pakaian', 'Kotak P3K', 'Check-in 24-jam']",4.7,118482,121771,-7.837634267,110.44196
Arumdalu Homestay - Room Type,hotel,"Sewon, Bantul","Krapyak Wetan RT 03, Panggungharjo, Sewon, Bantul, DI Yogyakarta","['Parkir', 'Parkir', 'Teras', 'Parkir (Gratis)', 'Peralatan Makan', 'Layanan kamar 24 jam', 'Teras atau Balkon']",Belum ada rating,201111,201111,-7.829725,110.364904
Griya Zukarnaen Syariah RedPartner,hotel,"Sedayu, Bantul","Unnamed Road, Ngentak, Argorejo, Kec. Sedayu, Bantul, Daerah Istimewa Yogyakarta 55752, Indonesia","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Mingguan/Bulanan', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Mingguan/Bulanan', 'AC', 'Parkir (Gratis)', 'Resepsionis 24 Jam', 'tiket CLEAN']",3.0,110754,218950,-7.819813,110.263134
Camping Ground Bukit Tinatar,hotel,"Piyungan, Bantul","Jombor, Srimulyo, Kec. Piyungan, Kabupaten Bantul, Daerah Istimewa Yogyakarta","['tiket CLEAN', 'Parkir', 'tiket CLEAN', 'Parkir', 'Parkir (Gratis)', 'Resepsionis 24 Jam', 'tiket CLEAN']",Belum ada rating,204000,549000,-7.859243,110.465721
Teratai Biru River Camping Ground,hotel,"Piyungan, Bantul","Jl. Klenggotan, Menguten, Srimulyo, Kec. Piyungan, Kabupaten Bantul, Daerah Istimewa Yogyakarta","['tiket CLEAN', 'Parkir', 'Area Outbound', 'tiket CLEAN', 'Parkir', 'Area Outbound', 'Ruang Merokok', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Area Outbound', 'tiket CLEAN']",Belum ada rating,204000,314000,-7.824185,110.452763
Dea Lokha Hotel,hotel,"Wonosari, Gunung Kidul","Jl. K.H. Agus salim No. 146 Ledoksari, Wonosari Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'AC', 'Lounge', 'Fasilitas rapat', 'WiFi Publik', 'Parkir (Gratis)', 'Gazebo', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Penitipan Bagasi', 'Layanan Concierge', 'Resepsionis 24 Jam']",4.0,280579,383598,-7.956485,110.591959
Alzara Hotel Syariah,hotel,"Wonosari, Gunung Kidul","RT 02 RW 04 Pedukuhan Bansari, Kelurahan Kepek, Wonosari, Gunungkidul, DI Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'WiFi Publik', 'Ruang Tamu', 'ATM/Bank', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre']",4.1,281246,368000,-7.96791,110.59235
OYO Life 3003 Wisma Handayani Syariah,hotel,"Wonosari, Gunung Kidul","Jalan Taman Bhakti, Wonosari, Kabupaten Gunung Kidul, Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Staf Multibahasa', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",3.8,115641,136667,-7.959937,110.603171
Kopilimo Cafe & Homestay,hotel,"Patuk, Gunung Kidul",Jalan Patuk Ngoro Oro RT 20 RW 04 Sumbertetes Patuk Gunungkidul Yogyakarta,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Tur', 'Resepsionis 24 Jam']",3.4,287367,588889,-7.840697,110.49313
Omah Sundak Homestay,hotel,"Tepus, Gunung Kidul","Pantai Sundak Desa Sidoharjo RT 04 / RW 009, Tepus, Gunung Kidul,Yogyakarta 55881","['tiket CLEAN', 'Parkir', 'AC', 'Pemandangan Laut', 'tiket CLEAN', 'Parkir', 'AC', 'Pemandangan Laut', 'Teras', 'Ruang Merokok', 'Pantai', 'AC', 'Tempat berjemur', 'Ruang merokok khusus', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre']",3.3,224999,1799999,-8.146524,110.60687
Rock Garden Homestay & Resto,hotel,"Tepus, Gunung Kidul","Jl. Pantai Selatan Jawa, Desa Tepus, Kec. Tepus, Gunung Kidul, Yogyakarta, 55881","['tiket CLEAN', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Pemandangan Laut', 'Penyimpanan Barang', 'tiket CLEAN', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Pemandangan Laut', 'Penyimpanan Barang', 'Teras', 'Pantai', 'AC', 'Tempat berjemur', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Staf Multibahasa', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",4.1,182379,451527,-8.145208,110.609602
Hotel Kukup Indah,hotel,"Tepus, Gunung Kidul","Pantai Kukup, Jl. Pantai Selatan Jawa. Dusun Ngepung, Kemadang, Tanjung Sari, Gunung kidul, Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Teras', 'AC', 'Parkir (Biaya Tambahan)', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",3.2,164001,502147,-8.130858,110.555582
OYO 2634 Griya Birowo Syariah,hotel,"Wonosari, Gunung Kidul","Jl. Baron No.34, Purwosari, Baleharjo, Wonosari, Gunung Kidul, Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Lounge', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",4.1,121018,170850,-7.972103,110.602151
Gubuk Asmoro Nglolang,hotel,"Tepus, Gunung Kidul","Jl. Pantai Sepanjang, Ngalos, Kemadang, Kec. Tanjungsari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta","['Parkir', 'Resepsionis 24 Jam', 'AC', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa', 'Resepsionis 24 Jam']",3.4,109070,199313,-8.13699,110.567623
The New Orlinds Guest House,hotel,"Karangmojo, Gunung Kidul",Jalan Goa Pindul Pos 2 Gunungkidul Bejiharjo Karangmojo Gunung Kidul Yogyakarta,"['Parkir', 'Resepsionis 24 Jam', 'Parkir', 'Resepsionis 24 Jam', 'Ruang Merokok', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",Belum ada rating,249999,399999,-7.9261123,110.6464593
Penginapan Barokah,hotel,"Paliyan, Gunung Kidul","Pantai Kukup, Jl. Pantai Selatan Jawa, Dusun Ngepung, Kemadang, Tanjung Sari, Gunung kidul, Yogyakarta","['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Ramah Difabel', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'Parkir (Biaya Tambahan)', 'Tempat berjemur', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",4.2,131599,532396,-8.048222,110.522216
Penginapan Putra Darma,hotel,"Tepus, Gunung Kidul","Jl. Pantai Sel. Jawa No.3, Pantai, Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881, Indonesia","['Parkir', 'AC', 'Pemandangan Laut', 'Parkir', 'AC', 'Pemandangan Laut', 'Teras', 'Pantai', 'AC', 'Tempat berjemur', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Rak Koran']",4.1,211666,853852,-8.148924,110.615805
Premier Guest House Yogyakarta,hotel,"Kalasan, Sleman","Jl. Sambisari Jl. Kadisoka No.A3, RT.03/RW.02, Kadisoko, Purwomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571","['tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'AC', 'Tempat berjemur', 'WiFi Publik', 'Kolam Renang', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi']",3.9,208999,278999,-7.760151,110.444653
SPOT ON 2754 Miyagi Guesthouse,hotel,"Kalasan, Sleman","No. 1, 6FVJ+HW5, Keniten, Tamanmartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571 dimana untuk patokan hotel dekat dengan bengkel zoshin Jl.Keniten, Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'tiket CLEAN']",4.0,86246,124020,-7.756353,110.482323
RedDoorz near Adisucipto Airport 3,hotel,"Kalasan, Sleman","Jl. Candi Sambisari No.88, Juwangen, Purwomartani, Kalasan, Kabupaten Sleman, Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Bukti Vaksin Covid-19', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Bukti Vaksin Covid-19', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Rak Koran', 'Resepsionis 24 Jam']",3.4,123357,217800,-7.779323,110.443688
OYO 91075 Sambisari Residence Syariah,hotel,"Kalasan, Sleman","80, Purwomartani, Kalasan, Sleman, Daerah Istimewa Yogyakarta, 55282, Indonesia, Yogyakarta","['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Pemadam Api', 'WiFi Publik', 'Parkir (Gratis)', 'Staf Multibahasa', 'Resepsionis 24 Jam', 'Shower', 'Alat pemadam kebakaran']",4.0,68196,148596,-7.778551,110.443874
RedDoorz near Terminal A Adisucipto Airport,hotel,"Kalasan, Sleman","Jl. Kadirejo 1 RT.07 RW.02 Purwomartani Kalasan, Sleman, 55571 Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Teras', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",4.1,221672,317900,-7.773526,110.449754
OYO 1355 Griya Wismono Homestay,hotel,"Kalasan, Sleman","Jalan Kadirojo 1, gang melati No.48, Kadirojo II, Purwomartani, Kalasan, Sleman Regency, Special Region of Yogyakarta 55571, Indonesia, Yogyakarta","['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",4.8,132630,194445,-7.76637,110.446095
Omah Kebon Kalasan,hotel,"Kalasan, Sleman","Gang Alpukat No.53, Kadirojo II RT.04/RW.01, Purwomartani, Kalasan, Sleman, DIY No.53","['WiFi', 'AC', 'WiFi', 'AC', 'Taman', 'AC', 'WiFi Publik', 'Rak Pakaian', 'Kotak P3K']",5.0,266237,345206,-7.765359878540039,110.44857788085938
Premier Guest House Yogyakarta,hotel,"Kalasan, Sleman","Jl Raya Kadisoka No1, Kadisoko","['WiFi', 'WiFi', 'WiFi Publik', 'WiFi Gratis durasi (terbatas)']",4.0,188841,188841,-7.75972318649292,110.44456481933594
Homestay Damandiri Prambanan Syariah,hotel,"Kalasan, Sleman","Jl. Karangmojo, RT 001/ RW 01, Karangmojo, Tamanmartani, Prambanan, Sleman, Yogyakarta","['Parkir', 'Resepsionis 24 Jam', 'AC', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",5.0,172055,214796,-7.752019,110.48496
Pari Solata Seaview Homestay Syariah,Guest House,Kepulauan Seribu Selatan Kepulauan Seribu,Jl. Jalan Dermaga Pulau Pari no.2. Pulau Pari. Kec. Kepulauan Seribu Selatan. Kel. Pulau Pari,"WiFi, Parkir, Restoran, Resepsionis 24 Jam, AC, Antar Jemput Bandara",3.3,349999,709201,-5.858170032501221,106.62001037597656
Pulau Tidung Sera Homestay,Homestay,Kepulauan Seribu Selatan Kepulauan Seribu,Tidung Island. South Kepulauan Seribu. Kepulauan Seribu Regency. Jakarta. Indonesia,"Parkir, Restoran, AC",4.3,300000,350000,-5.7984519,106.5005529
Fadila Homestay RedPartner,Guest House,Kepulauan Seribu Utara Kepulauan Seribu,Pulau panggang RT 02/03. Pulau Panggang. Kepulauan Seribu Utara. Kab. Administrasi Kepulauan Seribu. Daerah Khusus Ibukota Jakarta 14530. Indonesia,"tiket CLEAN, WiFi, Resepsionis 24 Jam, AC",Belum ada rating,251406,412750,-5.738747,106.600396
Arwana Homestay Syariah RedPartner,Hotel,Kepulauan Seribu Selatan Kepulauan Seribu,2PC4+XWV. Untungjawa Island. South Kepulauan Seribu. Kepulauan Seribu Regency. Jakarta. Indonesia,"tiket CLEAN, WiFi, Parkir, Resepsionis 24 Jam, AC",Belum ada rating,251892,1155700,-5.977501,106.707247
Lape Resort Syariah at Desa Wisata Pulau Untung Jawa,Hotel,Kepulauan Seribu Selatan Kepulauan Seribu,Jl. Bougenville RT/RW. 001/01. Kel. P. Untungjawa. Kec. Kep. Seribu Slt.. Kota Adm. Kep. Seribu.. Pulau Untung Jawa. Kepulauan Seribu Sel.. Kabupaten Kepulauan Seribu. Daerah Khusus Ibukota Jakarta 14510,"tiket CLEAN, WiFi, Resepsionis 24 Jam, AC",Belum ada rating,283107,480060,-5.977501,106.707247
Homestay Reyhan Pulau Pari RedPartner,Hotel,Kepulauan Seribu Selatan Kepulauan Seribu,Jl. Lancang Permai. Pulau Pari. Kepulauan Seribu Sel.. Kab. Administrasi Kepulauan Seribu. Daerah Khusus Ibukota Jakarta 14520. Indonesia,"tiket CLEAN, WiFi, Resepsionis 24 Jam, AC",Belum ada rating,400050,400050,-5.932731,106.588029
Harapan Solata Homestay Syariah,Hotel,Kepulauan Seribu Utara Kepulauan Seribu,Jalan Ikan Marlin RT 02 RW 01 26,"Parkir, AC, Antar Jemput Bandara",3.0,482160,819999,-5.6528000831604,106.5765609741211
Mutiara Tidung Resort ,Bungalow,Kepulauan Seribu Selatan Kepulauan Seribu,Jln. Pantai Timur Rt.07 Rw.02 Kelurahan Pulau Tidung .Kecamatan Kepulauan Seribu Selatan . Kabupaten Administrasi Kepulauan Seribu . DKI Jakarta,"InDOnesia CARE, tiket CLEAN, Parkir, AC",4.0,171389,536250,-5.801558,106.506782
Homestay safari pulau tidung,Vacation Home,Pulau Seribu Kepulauan Seribu,,Parkir,Belum ada rating,350000,350000,-5.800550937652588,106.50262451171876
Homestay Reyhan Pulau Pari,Vacation Home,Kepulauan Seribu Selatan Kepulauan Seribu,Pari Island. South Kepulauan Seribu. Jakarta,"Parkir, AC",Belum ada rating,330292,420916,-5.85756015777588,106.620910644531
Kamar Pluit By Beranda Istirahat,Guest House,Penjaringan Jakarta Utara,Jl. Pluit Tim. Raya No.11B. RT.10/RW.9. Pluit. Kec. Penjaringan. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta 14450,"WiFi, Parkir, Resepsionis 24 Jam, AC",3.4,202500,225000,-6.119089,106.793696
Grandboutique-Inn,Apartment,Penjaringan Jakarta Utara,grandboutique-inn.Jl. Pluit karang ayu blok B1 Utara Greenbay Pluit Tower B-LGM-30 North Jakarta. 14450. Indonesia,"Kolam Renang, WiFi, Parkir, AC",3.5,343272,475500,-6.108740999999999,106.7788116
Studio Apartemen Baywalk Green Bay Pluit Estetika Nyaman,Apartment,Penjaringan Jakarta Utara,l. Pluit Karang Ayu 1 No.B1. RT.20/RW.2. Pluit. Kec. Penjaringan. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta 14450,"tiket CLEAN, Kolam Renang, WiFi, AC",Belum ada rating,268000,268000,-6.108622,106.778157
Neo Hotel Mangga Dua by ASTON,Hotel,Ancol Jakarta Utara,<p>Gunung Sahari Raya no.1. Rukan Mangga Dua Square Blok A No. 10</p>,"InDOnesia CARE, tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC, Antar Jemput Bandara, Fasilitas Rapat, Bukti Vaksin Covid-19",4.1,443265,614680,-6.135813,106.830974
DAERA Smarthomm Ancol Jakarta,Hotel,Ancol Jakarta Utara,Jl. R. E. Martadinata No.12. RT.6/RW.5. Kota Tua. Ancol. Pademangan. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta 14430. Indonesia,"tiket CLEAN, WiFi, Parkir, Restoran, Lift, AC, Fasilitas Rapat",4.1,200000,400000,-6.13114,106.82808
Cordex Hotel Ancol,Hotel,Ancol Jakarta Utara,Jalan Lodan Raya No.2 . Lodan Center Complex Blok A/9. Ancol. Jakarta,"WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC",4.3,285000,285000,-6.1298857,106.817011
Hotel Aruni Ancol,Hotel,Ancol Jakarta Utara,Jl. R. E. Martadinata No.10. RW.4. Ancol. Kec. Pademangan. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta 14430,"tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, AC, Fasilitas Rapat",3.6,158400,400000,-6.131233,106.826658
Hotel Aruni Ancol,Hotel,Ancol Jakarta Utara,Jl. R. E. Martadinata No.10. RW.4. Ancol. Kec. Pademangan. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta 14430,"tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, AC, Fasilitas Rapat",3.6,158400,400000,-6.131233,106.826658
OYO 3735 Liv Hotel,Hotel,Ancol Jakarta Utara,4. Jl. R. E. Martadinata No.12M. RT.6/RW.5. Ancol. Jakarta. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta,"tiket CLEAN, WiFi, Parkir, Resepsionis 24 Jam, AC",3.9,228777,241588,-6.131254,106.8277618
SmartHomm Hotel,Hotel,Ancol Jakarta Utara,Jalan R E Martadinata no. 12A,"WiFi, Parkir, Restoran, Resepsionis 24 Jam, AC",4.5,180000,360000,-6.131139699999999,106.82808039999998
Ancol Homestay,Hotel,Ancol Jakarta Utara,Jl. Lodan Raya No.2. RT.8/RW.11. Kota Tua. Ancol. Kec. Pademangan. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta 14430. Indonesia,"tiket CLEAN, WiFi, Parkir, Resepsionis 24 Jam, AC",2.5,250000,250000,-6.128982,106.829017
Nusalink Near Ancol,Hotel,Ancol Jakarta Utara,Jl.RE Martadinata No.12ABC. Kel.Ancol. Kec.Pademangan. Jakarta . Indonesia,"tiket CLEAN, Kolam Renang, WiFi, Parkir, Resepsionis 24 Jam, Lift, AC",Belum ada rating,276000,443000,-6.131944,106.822874
Hotel Aruni Ancol,Hotel,Ancol Jakarta Utara,10 Jalan R. E. Martadinata. Jakarta. Daerah Khusus Ibukota Jakarta. ID,"WiFi, Parkir, Resepsionis 24 Jam",Belum ada rating,219999,500000,-6.13142,106.826733
Hotel Aruni Ancol,Hotel,Ancol Jakarta Utara,10 Jalan R. E. Martadinata. Jakarta. Daerah Khusus Ibukota Jakarta. ID,"WiFi, Parkir, Resepsionis 24 Jam",Belum ada rating,219999,500000,-6.13142,106.826733
dprimahotel WTC Mangga Dua,Hotel,Mangga Dua Jakarta Pusat,Jl. Gunung Sahari Mangga Dua. Komplek Marinatama Blok A 26,"tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC",4.0,229325,410993,-6.13417,106.832123
Orchardz Jayakarta Hotel,Hotel,Sawah Besar Jakarta Pusat,Pangeran Jayakarta Street No. 44,"tiket CLEAN, Kolam Renang, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC, Fasilitas Rapat",4.1,375000,525000,-6.143622,106.828619
Hotel 55 International,Hotel,Taman Sari Jakarta Barat,Artha Center. Jl. Pangeran Jayakarta. RT.1/RW.1. Pinangsia. Kec. Taman Sari. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11110,"WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC, Antar Jemput Bandara, Fasilitas Rapat",3.4,179000,650000,-6.141158,106.822553
Zuri Express Mangga Dua,Hotel,Sawah Besar Jakarta Pusat,Mangga Dua Dalam Street no 55 - 56,"tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC, Fasilitas Rapat",4.3,331817,1500000,-6.139437,106.825341
dprimahotel ITC Mangga Dua,Hotel,Sawah Besar Jakarta Pusat,Jl. Tiangseng Pangeran Jayakarta 73 Blok A/E-O,"tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC, Antar Jemput Bandara, Fasilitas Rapat",4.4,370000,490000,-6.13838,106.822406
Coins Hotel Jakarta,Hotel,Tanjung Priok Jakarta Utara,Sunter Agung Utara Raya Blok A No. 5B. Jl. Ancol Sel. 1 No.10. RT.2/RW.18. Sunter Agung. Tj. Priok. Kota Jkt Utara. Daerah Khusus Ibukota Jakarta 14350,"tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC, Fasilitas Rapat, Bukti Vaksin Covid-19",4.2,364162,769794,-6.138432,106.862972
Nite & Day Jakarta – Mangga Besar.,Hotel,Taman Sari Jakarta Barat,14. Jl. Raya Mangga Besar No.20. RT.14/RW.9. Maphar. Kec. Taman Sari. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11180,"InDOnesia CARE, tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, AC, Antar Jemput Bandara, Fasilitas Rapat",4.1,315000,370000,-6.149651,106.819459
Maxwell Hotel Jakarta,Hotel,Sawah Besar Jakarta Pusat,Jl. Pangeran Jayakarta No. 70,"WiFi, Parkir, Restoran, Fasilitas Rapat",4.1,392957,470000,-6.147289,106.832085
Bobobox Kota Tua,Capsule Hotel,Taman Sari Jakarta Barat,Kota Tua. RT.7/RW.7. Pinangsia. Taman Sari. West Jakarta City. Jakarta 11110,"tiket CLEAN, WiFi, Parkir, Restoran, Resepsionis 24 Jam, Lift, Antar Jemput Bandara",4.4,196152,196152,-6.134111,106.8131
